transaction_id,customer_id,customer_name,customer_age,gender,product_id,product_name,product_category,quantity,price,payment_mode,purchase_date,time_of_purchase,status,total_amount
TXN338536,CUST3192,Gatik Khare,28,Female,P8397,Comics,Books,5,2700,UPI,2023-09-21,19:50:11,pending,13500
TXN516567,CUST5356,Renee Kant,37,Female,P1152,Bed,Furniture,3,9663,Cash,2023-04-12,12:26:00,returned,28989
TXN612750,CUST1580,Dhanuk Deep,41,Male,P8518,Smartwatch,Electronics,5,22475,EMI,2023-12-02,04:27:54,pending,112375
TXN525266,CUST4637,Armaan De,18,Male,P2991,Shirt,Clothing,5,21330,EMI,2023-10-31,06:53:11,returned,106650
TXN388907,CUST8085,Rati Tara,24,Female,P1748,Comics,Books,4,12796,Cash,2023-03-02,08:52:54,pending,51184
TXN707788,CUST6473,Indranil Talwar,31,Male,P9131,Smartphone,Electronics,5,8650,Cash,2023-09-20,06:49:59,delivered,43250
TXN262589,CUST5407,Kaira Din,21,Male,P7859,Chair,Furniture,1,4752,Cash,2023-08-04,20:04:10,returned,4752
TXN468712,CUST6395,Krish Raja,44,Female,P8658,Handbag,Accessories,3,12120,UPI,2023-03-14,06:26:18,returned,36360
TXN869220,CUST3014,Divyansh Guha,23,Female,P9590,Headphones,Electronics,1,2309,EMI,2023-06-09,06:37:21,pending,2309
TXN718990,CUST7423,Mohanlal Bahri,48,Female,P2332,Vegetables,Groceries,5,3190,Debit Card,2023-06-06,16:26:40,cancelled,15950
TXN371325,CUST5819,Tanya Vora,44,Male,P3321,Novel,Books,4,5860,Credit Card,2023-08-06,15:17:11,delivered,23440
TXN354535,CUST9279,Riya Solanki,53,Female,P1508,Novel,Books,4,10292,EMI,2023-01-29,17:51:55,delivered,41168
TXN465913,CUST5435,Riaan Talwar,36,Female,P5434,Headphones,Electronics,4,8488,Debit Card,2023-09-12,15:26:49,cancelled,33952
TXN325976,CUST8970,Alia Kala,42,Female,P7426,Milk,Groceries,4,3448,EMI,2023-02-10,02:42:40,returned,13792
TXN931723,CUST4286,Tejas Soni,26,Female,P7785,Sweater,Clothing,1,2922,Credit Card,2023-12-10,17:25:57,cancelled,2922
TXN382247,CUST5616,Emir Swaminathan,18,Female,P6222,Belt,Accessories,5,8025,EMI,2023-10-31,23:24:53,returned,40125
TXN941069,CUST9221,Anahita Shenoy,46,Female,P7932,Sunglasses,Accessories,2,1156,Cash,2023-06-04,16:24:21,pending,2312
TXN217458,CUST9221,Anahita Shenoy,46,Female,P3359,Dining Table,Furniture,5,14240,UPI,2023-08-13,18:47:24,pending,71200
TXN243931,CUST5494,Kartik Zacharia,39,Female,P9608,Wheat,Groceries,4,10732,Credit Card,2023-07-17,17:18:25,pending,42928
TXN769956,CUST3917,Taran Sankar,36,Female,P6274,Jacket,Clothing,1,403,EMI,2023-11-23,20:36:53,delivered,403
TXN386959,CUST3096,Shaan Bhandari,19,Female,P8700,Jeans,Clothing,3,11745,Credit Card,2023-08-02,22:17:00,cancelled,35235
TXN733404,CUST5252,Darshit Mann,57,Female,P5391,Chair,Furniture,1,182,Cash,2023-04-16,11:40:43,cancelled,182
TXN673368,CUST2949,Himmat Rastogi,36,Male,P4696,Laptop,Electronics,4,10116,Debit Card,2023-12-14,05:02:29,cancelled,40464
TXN882368,CUST4244,Devansh Bajwa,53,Female,P8382,Fruits,Groceries,5,8615,Credit Card,2023-11-02,23:14:17,pending,43075
TXN112134,CUST3600,Arnav Warrior,35,Male,P2398,Smartwatch,Electronics,3,8379,Cash,2023-10-03,03:56:52,delivered,25137
TXN519826,CUST9479,Nehmat Choudhary,49,Male,P5999,Vegetables,Groceries,2,2192,Cash,2023-01-01,02:51:59,returned,4384
TXN847346,CUST5990,Divij Mahal,22,Female,P1304,Wallet,Accessories,3,771,UPI,2023-07-07,01:20:31,returned,2313
TXN381528,CUST2458,Abram Tiwari,57,Female,P8541,Jacket,Clothing,5,21355,Debit Card,2023-04-18,04:11:12,returned,106775
TXN652688,CUST5105,Arnav Krishnan,58,Female,P8538,Textbook,Books,3,13893,Credit Card,2023-07-28,17:12:52,returned,41679
TXN329017,CUST9012,Raunak Dugar,23,Female,P1298,Headphones,Electronics,4,7824,Cash,2023-04-08,00:08:12,delivered,31296
TXN145711,CUST6393,Jayan Chaudhuri,23,Female,P6048,Chair,Furniture,1,364,Debit Card,2023-04-29,22:08:32,returned,364
TXN145916,CUST1166,Gokul Din,39,Female,P1904,Comics,Books,4,15928,EMI,2023-07-07,20:43:55,delivered,63712
TXN730115,CUST2113,Anahita Vaidya,44,Female,P1142,Handbag,Accessories,2,1136,EMI,2023-04-30,02:39:46,delivered,2272
TXN581489,CUST5276,Indrajit Vaidya,53,Female,P1351,Rice,Groceries,5,2590,Debit Card,2023-04-10,22:05:52,cancelled,12950
TXN901880,CUST3406,Lavanya Sastry,53,Female,P6661,Jeans,Clothing,2,1512,EMI,2023-12-27,01:32:58,cancelled,3024
TXN359729,CUST3908,Shlok Srinivas,45,Male,P7691,Bed,Furniture,4,19248,Debit Card,2023-08-02,18:03:06,returned,76992
TXN416825,CUST6337,Aayush Bail,56,Male,P1221,Sunglasses,Accessories,1,2332,Credit Card,2023-07-19,05:14:15,returned,2332
TXN818334,CUST8315,Indrajit Shanker,39,Male,P5758,Jacket,Clothing,5,16510,Credit Card,2023-04-29,05:49:36,cancelled,82550
TXN927112,CUST6137,Gatik Badal,47,Male,P5133,Wardrobe,Furniture,1,2395,EMI,2023-10-13,10:28:29,delivered,2395
TXN723027,CUST2506,Hiran Mand,56,Female,P9114,Jeans,Clothing,5,18475,Cash,2023-11-01,09:03:56,returned,92375
TXN727454,CUST1687,Dharmajan Bhardwaj,32,Female,P8223,Watch,Accessories,1,771,Credit Card,2023-02-19,20:35:58,cancelled,771
TXN312234,CUST2949,Himmat Rastogi,36,Male,P2602,T-Shirt,Clothing,2,600,UPI,2023-12-29,07:13:15,delivered,1200
TXN371741,CUST3255,Saanvi Toor,18,Male,P1615,Chair,Furniture,3,14103,Debit Card,2023-09-23,16:10:24,delivered,42309
TXN863671,CUST9133,Kismat Sachdeva,60,Female,P3607,Textbook,Books,4,19992,Credit Card,2023-10-18,17:41:04,pending,79968
TXN277535,CUST4637,Armaan De,18,Male,P6646,Sweater,Clothing,2,7196,Credit Card,2023-01-10,16:48:46,returned,14392
TXN108053,CUST1020,Charvi Gupta,24,Male,P4249,Notebook,Books,3,1599,Debit Card,2023-08-01,13:08:52,pending,4797
TXN323110,CUST8831,Shlok Dhingra,35,Female,P8925,Handbag,Accessories,2,9032,EMI,2023-07-07,04:06:34,cancelled,18064
TXN927597,CUST6395,Krish Raja,44,Female,P9942,Shirt,Clothing,4,16644,Credit Card,2023-05-29,11:46:22,pending,66576
TXN185496,CUST2045,Divit Dhar,57,Male,P8739,T-Shirt,Clothing,3,9603,EMI,2023-03-16,11:19:09,delivered,28809
TXN421152,CUST1163,Kabir Tandon,55,Female,P5862,Wardrobe,Furniture,4,3268,UPI,2023-11-21,06:27:59,pending,13072
TXN508211,CUST5819,Tanya Vora,44,Male,P2070,Comics,Books,5,9805,EMI,2023-04-06,11:03:11,returned,49025
TXN834287,CUST8715,Khushi Mahajan,41,Female,P8232,Jeans,Clothing,2,3168,UPI,2023-02-01,19:16:39,pending,6336
TXN978417,CUST4876,Shanaya Kanda,18,Female,P6003,Sofa,Furniture,5,8830,EMI,2023-06-27,15:01:55,cancelled,44150
TXN602451,CUST8315,Indrajit Shanker,39,Male,P3923,Rice,Groceries,2,6044,UPI,2023-05-07,08:27:47,pending,12088
TXN405035,CUST7157,Anahi Shroff,43,Female,P6663,Handbag,Accessories,1,3843,EMI,2023-05-06,08:30:20,delivered,3843
TXN271895,CUST7105,Badal Ratti,41,Female,P8891,Jeans,Clothing,5,16180,UPI,2023-08-12,09:26:00,pending,80900
TXN464747,CUST5235,Madhup Biswas,58,Female,P4436,Fruits,Groceries,3,11049,Credit Card,2023-10-03,06:51:30,returned,33147
TXN380813,CUST5276,Indrajit Vaidya,53,Female,P1850,Handbag,Accessories,2,3782,Debit Card,2023-09-19,11:19:20,returned,7564
TXN994697,CUST7766,Zain Lad,19,Female,P7945,Jacket,Clothing,1,2895,Debit Card,2023-11-02,14:24:16,pending,2895
TXN350580,CUST3890,Shalv Sen,56,Female,P8436,Rice,Groceries,3,4134,EMI,2023-06-22,01:19:41,returned,12402
TXN710436,CUST3454,Aradhya Chandra,41,Male,P1611,Novel,Books,3,11454,Credit Card,2023-11-12,06:49:38,returned,34362
TXN776296,CUST1383,Zoya Bhardwaj,36,Male,P5880,Notebook,Books,5,21420,Credit Card,2023-09-16,22:54:01,delivered,107100
TXN250926,CUST5974,Shanaya Mane,50,Male,P1162,Fruits,Groceries,4,9104,Cash,2023-09-10,09:32:43,delivered,36416
TXN147537,CUST2976,Ranbir Kale,39,Female,P5393,Novel,Books,5,18215,Credit Card,2023-11-28,05:13:50,returned,91075
TXN571146,CUST7305,Abram Bhagat,52,Male,P5821,Shirt,Clothing,5,3555,UPI,2023-02-27,20:18:54,pending,17775
TXN687762,CUST6180,Umang Mangal,56,Male,P4049,T-Shirt,Clothing,5,12325,Debit Card,2023-05-07,16:23:06,cancelled,61625
TXN148287,CUST2129,Trisha Shah,47,Female,P8035,Chair,Furniture,4,16644,EMI,2023-02-14,15:32:10,delivered,66576
TXN940384,CUST6330,Jiya Bhatia,40,Female,P9707,Headphones,Electronics,5,4320,Debit Card,2023-06-03,13:54:09,cancelled,21600
TXN863749,CUST1990,Aaina Sangha,19,Female,P1744,Wheat,Groceries,2,302,Debit Card,2023-12-06,11:54:29,cancelled,604
TXN413514,CUST2304,Saira Dayal,45,Female,P5229,Sunglasses,Accessories,4,5100,Credit Card,2023-10-28,19:12:36,returned,20400
TXN801744,CUST9488,Ahana  Sethi,29,Female,P8783,Tablet,Electronics,3,14565,Credit Card,2023-12-03,05:41:55,delivered,43695
TXN596635,CUST5111,Anvi Balakrishnan,51,Female,P8290,Smartphone,Electronics,1,581,UPI,2023-11-09,23:30:34,returned,581
TXN939335,CUST2479,Kabir Sarraf,30,Female,P9380,Smartwatch,Electronics,3,12456,EMI,2023-10-27,08:41:30,returned,37368
TXN619823,CUST5198,Samaira Chakraborty,32,Female,P1377,Tablet,Electronics,4,13048,Cash,2023-11-21,01:44:32,returned,52192
TXN510032,CUST7105,Badal Ratti,41,Female,P8761,Shirt,Clothing,5,16350,Debit Card,2023-02-20,16:24:05,cancelled,81750
TXN417988,CUST5469,Shanaya Bhatnagar,58,Female,P8260,Milk,Groceries,1,2602,UPI,2023-05-03,10:06:11,cancelled,2602
TXN184023,CUST8970,Alia Kala,42,Female,P1457,Smartphone,Electronics,3,3054,EMI,2023-07-28,05:46:43,cancelled,9162
TXN538974,CUST2304,Saira Dayal,45,Female,P6632,Rice,Groceries,3,11589,Cash,2023-09-25,05:31:00,pending,34767
TXN492179,CUST3260,Aaryahi Bandi,45,Female,P6198,T-Shirt,Clothing,5,10470,Cash,2023-07-16,15:39:02,pending,52350
TXN837709,CUST3978,Devansh Kara,38,Male,P9490,Smartwatch,Electronics,5,1200,Credit Card,2023-12-31,22:08:34,delivered,6000
TXN868364,CUST3051,Prerak Walla,37,Female,P5245,Jacket,Clothing,1,1831,Cash,2023-05-04,07:02:38,pending,1831
TXN779277,CUST2324,Renee Sethi,18,Female,P3951,Watch,Accessories,5,2850,Credit Card,2023-09-02,03:58:35,pending,14250
TXN876501,CUST1383,Zoya Bhardwaj,36,Male,P5194,Sofa,Furniture,1,576,EMI,2023-01-08,07:09:01,returned,576
TXN468995,CUST5938,Yashvi Sachar,44,Male,P8016,Smartwatch,Electronics,2,1068,Cash,2023-12-16,17:07:52,pending,2136
TXN413491,CUST7485,Lagan Sehgal,23,Female,P1226,Chair,Furniture,3,4704,Credit Card,2023-08-30,17:09:45,returned,14112
TXN227567,CUST1401,Damini Raju,49,Female,P9862,Handbag,Accessories,1,4496,Debit Card,2023-07-25,19:30:41,pending,4496
TXN321494,CUST8789,Amira Vora,22,Female,P2796,Wheat,Groceries,4,19128,Credit Card,2023-03-22,05:32:17,cancelled,76512
TXN746896,CUST4637,Armaan De,18,Male,P8401,Jeans,Clothing,1,3630,EMI,2023-03-03,18:20:09,delivered,3630
TXN193929,CUST1985,Rhea Manda,45,Female,P1360,Rice,Groceries,1,3244,UPI,2023-04-05,20:45:13,returned,3244
TXN639033,CUST5470,Anika Iyer,31,Female,P9456,Headphones,Electronics,5,9080,Credit Card,2023-02-25,06:45:44,delivered,45400
TXN286500,CUST7981,Amira Kala,28,Male,P7920,Fruits,Groceries,3,13977,Cash,2023-07-30,06:54:41,pending,41931
TXN637202,CUST3908,Shlok Srinivas,45,Male,P9580,Watch,Accessories,4,11440,EMI,2023-11-26,22:47:24,returned,45760
TXN657363,CUST3255,Saanvi Toor,18,Male,P3757,Dining Table,Furniture,3,4482,Credit Card,2023-12-04,01:11:32,pending,13446
TXN934812,CUST7427,Zeeshan Barad,51,Male,P1403,Sofa,Furniture,1,3552,Credit Card,2023-07-20,09:12:06,returned,3552
TXN923152,CUST1360,Samaira Baria,59,Female,P6787,Chair,Furniture,2,5868,Credit Card,2023-04-16,07:07:35,returned,11736
TXN838135,CUST6009,Arhaan Choudhary,48,Female,P8234,Dining Table,Furniture,3,8481,Credit Card,2023-10-08,21:25:00,pending,25443
TXN843333,CUST3707,Zain Randhawa,57,Female,P5445,Smartphone,Electronics,4,14664,Credit Card,2023-07-06,11:02:37,delivered,58656
TXN358463,CUST7752,Nayantara Ben,51,Female,P2212,Shirt,Clothing,2,3550,UPI,2024-01-01,16:58:15,delivered,7100
TXN531956,CUST3099,Jiya Goyal,54,Female,P1749,Bed,Furniture,2,8576,Credit Card,2023-01-05,04:25:46,cancelled,17152
TXN731763,CUST2544,Ryan Shah,50,Male,P4267,Smartwatch,Electronics,2,1714,Credit Card,2023-06-09,04:58:17,cancelled,3428
TXN544255,CUST3826,Manikya Walia,57,Female,P4119,Smartphone,Electronics,2,7306,Credit Card,2023-03-18,02:04:19,pending,14612
TXN263512,CUST6937,Jayan Vora,54,Female,P5469,Notebook,Books,4,14360,EMI,2023-07-10,00:15:28,returned,57440
TXN123346,CUST2129,Trisha Shah,47,Female,P1356,Headphones,Electronics,5,5900,EMI,2023-04-04,08:20:41,pending,29500
TXN355225,CUST4768,Yuvaan Shroff,23,Female,P4586,Chair,Furniture,4,5512,Cash,2023-11-16,08:53:55,delivered,22048
TXN274464,CUST7254,Madhav Kannan,41,Male,P4173,Rice,Groceries,2,5092,Credit Card,2023-09-15,07:28:58,returned,10184
TXN244160,CUST7856,Hansh Sarkar,28,Male,P9836,Rice,Groceries,5,16545,Credit Card,2023-08-04,04:14:19,returned,82725
TXN452237,CUST9946,Yakshit Ahuja,32,Female,P1710,Tablet,Electronics,5,8555,Debit Card,2023-10-06,04:57:48,pending,42775
TXN854049,CUST2937,Ranbir Barman,54,Male,P8941,Smartphone,Electronics,2,9178,Cash,2023-12-31,02:28:34,pending,18356
TXN582894,CUST8250,Yuvraj  Johal,29,Female,P5613,Notebook,Books,2,5960,Credit Card,2023-11-27,06:47:33,cancelled,11920
TXN512400,CUST4286,Tejas Soni,26,Female,P2888,Wardrobe,Furniture,4,1164,Credit Card,2023-10-26,06:22:01,delivered,4656
TXN326675,CUST1167,Inaaya  Khurana,36,Female,P7638,Sweater,Clothing,2,2558,EMI,2023-02-21,04:01:55,pending,5116
TXN862777,CUST7135,Raunak Sani,56,Female,P9550,Sofa,Furniture,1,1076,EMI,2023-04-27,15:38:51,cancelled,1076
TXN461359,CUST4642,Aaina Iyengar,31,Female,P4005,Sofa,Furniture,4,11400,Cash,2023-07-01,06:35:04,pending,45600
TXN266816,CUST3602,Anahita Vala,24,Female,P7497,Comics,Books,3,4410,Credit Card,2023-05-28,14:39:49,returned,13230
TXN636035,CUST6817,Uthkarsh Dugar,29,Female,P3382,Wallet,Accessories,1,3755,EMI,2023-07-15,23:23:00,pending,3755
TXN457157,CUST5616,Emir Swaminathan,18,Female,P2110,Wheat,Groceries,3,14346,Cash,2023-09-07,15:11:35,pending,43038
TXN139454,CUST6582,Devansh Khosla,57,Female,P4929,Jacket,Clothing,5,4485,EMI,2023-09-18,21:25:51,pending,22425
TXN277097,CUST5111,Anvi Balakrishnan,51,Female,P4490,Smartphone,Electronics,4,11228,EMI,2023-11-10,00:11:41,pending,44912
TXN800712,CUST7135,Raunak Sani,56,Female,P3406,T-Shirt,Clothing,2,9186,EMI,2023-01-23,19:30:54,delivered,18372
TXN224369,CUST8903,Hunar Walla,41,Male,P1036,Fruits,Groceries,3,13224,Debit Card,2023-06-29,05:28:59,delivered,39672
TXN902596,CUST1394,Jayesh Brar,30,Female,P7785,Tablet,Electronics,4,7904,Credit Card,2023-02-17,08:58:17,cancelled,31616
TXN672671,CUST2477,Jayan Goswami,50,Female,P3689,Chair,Furniture,2,2660,Credit Card,2023-10-22,23:54:04,cancelled,5320
TXN272327,CUST1265,Parinaaz Hari,41,Male,P1031,Headphones,Electronics,3,12954,Credit Card,2023-01-07,17:02:58,cancelled,38862
TXN545576,CUST6860,Taimur Viswanathan,20,Male,P9445,Jeans,Clothing,3,8229,Credit Card,2023-08-01,13:55:23,delivered,24687
TXN353720,CUST1982,Prisha Rama,19,Female,P5070,Chair,Furniture,4,7948,Debit Card,2023-03-01,14:07:42,returned,31792
TXN475059,CUST7801,Drishya Mane,20,Male,P7795,Jeans,Clothing,3,1677,Cash,2023-03-23,01:57:55,delivered,5031
TXN300555,CUST5353,Dishani Thakur,52,Male,P3649,Textbook,Books,1,434,Credit Card,2023-09-28,11:28:04,returned,434
TXN171949,CUST3291,Mannat Contractor,33,Male,P8590,Jacket,Clothing,4,3624,Debit Card,2023-02-24,02:21:38,cancelled,14496
TXN283825,CUST5819,Tanya Vora,44,Male,P3224,Smartwatch,Electronics,1,4063,Credit Card,2023-07-07,20:59:07,cancelled,4063
TXN610072,CUST4747,Krish Srinivasan,23,Male,P8631,Handbag,Accessories,3,6384,Debit Card,2023-03-06,08:22:28,cancelled,19152
TXN617931,CUST6860,Taimur Viswanathan,20,Male,P7811,Smartwatch,Electronics,4,15300,Debit Card,2023-04-25,02:01:04,pending,61200
TXN167303,CUST4427,Aniruddh Sangha,52,Male,P8119,Belt,Accessories,3,13596,UPI,2023-07-31,08:19:03,delivered,40788
TXN318117,CUST1383,Zoya Bhardwaj,36,Male,P7313,Wheat,Groceries,3,2583,Debit Card,2023-02-20,11:15:50,returned,7749
TXN314946,CUST4722,Alisha Babu,52,Male,P3018,Sweater,Clothing,2,9670,Cash,2023-02-04,03:04:57,returned,19340
TXN520518,CUST2731,Arhaan Chakrabarti,37,Male,P9153,Sweater,Clothing,1,4261,Debit Card,2024-01-01,02:52:06,returned,4261
TXN891863,CUST4879,Indranil Bajwa,34,Male,P8337,Laptop,Electronics,1,1247,Credit Card,2023-02-20,20:09:53,cancelled,1247
TXN445517,CUST7427,Zeeshan Barad,51,Male,P2727,Handbag,Accessories,3,8388,EMI,2023-08-03,05:56:21,returned,25164
TXN841299,CUST1795,Prerak Bahri,19,Male,P8683,Sweater,Clothing,1,1666,Debit Card,2023-12-14,11:06:44,pending,1666
TXN240646,CUST5356,Renee Kant,37,Female,P4193,Textbook,Books,2,9770,UPI,2023-09-23,11:43:16,cancelled,19540
TXN973015,CUST1780,Ira Rastogi,27,Female,P8796,Headphones,Electronics,3,8016,Cash,2023-09-17,13:26:04,cancelled,24048
TXN104509,CUST2976,Ranbir Kale,39,Female,P2312,Watch,Accessories,3,14616,UPI,2023-11-26,22:19:21,cancelled,43848
TXN992563,CUST1619,Anahi Tak,31,Female,P3992,Watch,Accessories,3,2196,Credit Card,2023-01-04,10:48:04,returned,6588
TXN812360,CUST7973,Saira Khare,23,Male,P2409,Comics,Books,2,2506,UPI,2023-02-14,20:52:07,pending,5012
TXN100714,CUST5436,Samaira Subramaniam,26,Female,P4268,Belt,Accessories,3,12054,Credit Card,2023-06-03,22:45:51,delivered,36162
TXN111257,CUST6458,Ayesha Brahmbhatt,21,Male,P1364,Comics,Books,1,2980,Credit Card,2023-03-25,23:53:10,cancelled,2980
TXN293988,CUST3134,Umang Rana,60,Male,P9978,Vegetables,Groceries,3,717,Cash,2023-09-27,14:22:08,delivered,2151
TXN836831,CUST6395,Krish Raja,44,Female,P4633,Smartwatch,Electronics,1,3413,Debit Card,2023-12-14,23:31:25,pending,3413
TXN579996,CUST2836,Tejas Master,57,Male,P5953,Jacket,Clothing,3,3582,Credit Card,2023-05-14,01:03:48,delivered,10746
TXN668997,CUST2867,Renee Biswas,29,Female,P9550,Milk,Groceries,2,3198,UPI,2023-10-24,07:34:00,pending,6396
TXN598115,CUST9201,Indrans Khalsa,35,Female,P5261,Rice,Groceries,1,4066,Debit Card,2023-07-08,18:21:02,pending,4066
TXN295905,CUST4486,Yakshit Kibe,31,Male,P5898,Laptop,Electronics,2,8868,Debit Card,2023-09-08,00:57:49,pending,17736
TXN227575,CUST9741,Armaan Chahal,30,Male,P1933,Milk,Groceries,2,2170,UPI,2023-04-18,08:59:59,pending,4340
TXN541953,CUST7187,Heer Tank,28,Female,P9110,Belt,Accessories,4,10964,Debit Card,2023-11-08,14:59:24,cancelled,43856
TXN849636,CUST1383,Zoya Bhardwaj,36,Male,P7342,Belt,Accessories,1,2972,Debit Card,2023-11-23,18:11:14,pending,2972
TXN517755,CUST4053,Seher Randhawa,59,Female,P7283,Belt,Accessories,5,19625,Credit Card,2023-12-23,14:17:11,returned,98125
TXN258452,CUST6137,Gatik Badal,47,Male,P3367,Smartphone,Electronics,5,16980,Cash,2023-09-15,22:37:49,cancelled,84900
TXN871677,CUST5101,Kartik Khatri,22,Female,P4637,Tablet,Electronics,2,3714,Credit Card,2023-04-06,21:54:42,pending,7428
TXN826940,CUST6170,Khushi Raju,24,Female,P1660,Smartwatch,Electronics,2,9846,Cash,2023-11-10,04:27:44,cancelled,19692
TXN430566,CUST1167,Inaaya  Khurana,36,Female,P8602,Wheat,Groceries,2,4158,Credit Card,2023-06-19,04:46:37,delivered,8316
TXN647271,CUST7766,Zain Lad,19,Female,P4327,Novel,Books,5,16390,Credit Card,2023-11-25,06:01:42,pending,81950
TXN795937,CUST5252,Darshit Mann,57,Female,P3010,Jacket,Clothing,5,15830,Credit Card,2023-12-14,19:06:24,returned,79150
TXN877360,CUST9429,Jiya Comar,38,Female,P7900,Textbook,Books,4,11512,Cash,2023-01-23,17:34:41,delivered,46048
TXN654419,CUST6001,Nakul Borde,35,Female,P1076,Fruits,Groceries,5,20140,UPI,2023-12-08,19:37:37,returned,100700
TXN433107,CUST3050,Sahil Bhandari,51,Female,P1120,Notebook,Books,4,1252,Debit Card,2023-10-09,23:23:23,pending,5008
TXN867934,CUST6001,Nakul Borde,35,Female,P5211,Comics,Books,1,1535,Credit Card,2023-02-01,20:34:18,cancelled,1535
TXN203238,CUST7135,Raunak Sani,56,Female,P7943,Chair,Furniture,2,7184,EMI,2023-01-06,21:52:35,returned,14368
TXN615003,CUST4650,Shlok Bedi,19,Male,P4501,T-Shirt,Clothing,4,13752,Cash,2023-10-15,11:02:09,cancelled,55008
TXN486728,CUST2836,Tejas Master,57,Male,P7224,Sunglasses,Accessories,3,1524,Credit Card,2023-08-17,03:01:19,delivered,4572
TXN653095,CUST3665,Mannat Rana,35,Female,P5240,Smartphone,Electronics,1,545,Cash,2023-05-30,07:40:38,delivered,545
TXN710927,CUST4894,Yashvi Dani,38,Male,P2062,Fruits,Groceries,5,15705,Credit Card,2023-08-22,23:15:24,delivered,78525
TXN819073,CUST4627,Manjari Dara,54,Female,P7903,Belt,Accessories,3,13194,Debit Card,2023-11-25,16:59:01,delivered,39582
TXN414125,CUST8528,Rania Tiwari,23,Male,P7646,Rice,Groceries,5,16610,Credit Card,2023-07-09,19:39:57,delivered,83050
TXN593569,CUST8715,Khushi Mahajan,41,Female,P9746,Sofa,Furniture,4,12208,Debit Card,2023-12-16,02:29:40,delivered,48832
TXN383718,CUST9479,Nehmat Choudhary,49,Male,P6488,Sunglasses,Accessories,3,984,EMI,2023-08-01,21:27:30,returned,2952
TXN741779,CUST6806,Aaryahi Wadhwa,57,Male,P2213,Belt,Accessories,3,14601,Credit Card,2023-09-16,05:23:18,pending,43803
TXN608286,CUST4738,Aayush Chandra,30,Male,P9170,Sweater,Clothing,3,11433,UPI,2023-07-21,19:08:57,returned,34299
TXN285052,CUST9049,Navya Sarin,42,Male,P2829,Chair,Furniture,3,825,Credit Card,2023-09-28,06:59:10,pending,2475
TXN874466,CUST6701,Indrans Mani,34,Female,P5153,Comics,Books,4,5788,Debit Card,2023-10-21,15:39:37,cancelled,23152
TXN447002,CUST5204,Romil Grewal,36,Male,P5657,Smartphone,Electronics,4,11544,Credit Card,2023-08-23,11:35:42,delivered,46176
TXN572520,CUST8408,Shanaya Basak,23,Male,P2211,Shirt,Clothing,5,7695,UPI,2023-11-15,14:36:18,cancelled,38475
TXN660744,CUST4106,Anahita Doctor,52,Male,P7484,Jacket,Clothing,2,2138,Credit Card,2023-07-04,03:42:13,delivered,4276
TXN996963,CUST2442,Trisha Sarma,38,Female,P6587,Sofa,Furniture,1,1550,Cash,2023-11-17,08:45:49,cancelled,1550
TXN672223,CUST2544,Ryan Shah,50,Male,P8865,Magazine,Books,5,11095,Credit Card,2023-03-23,17:56:10,cancelled,55475
TXN964811,CUST5819,Tanya Vora,44,Male,P4613,T-Shirt,Clothing,4,19448,Credit Card,2023-09-19,04:24:46,returned,77792
TXN151502,CUST7922,Sara Shanker,31,Male,P7467,T-Shirt,Clothing,4,8148,EMI,2023-08-23,18:38:34,pending,32592
TXN194369,CUST7367,Anaya Talwar,51,Male,P1076,Headphones,Electronics,5,18280,Credit Card,2023-03-30,09:17:02,cancelled,91400
TXN237735,CUST6393,Jayan Chaudhuri,23,Female,P6468,T-Shirt,Clothing,4,12640,Debit Card,2023-10-11,07:53:37,delivered,50560
TXN395439,CUST6278,Zoya Bajaj,22,Male,P1131,Wallet,Accessories,2,5608,EMI,2023-06-02,21:51:55,returned,11216
TXN673531,CUST9532,Ela Ramakrishnan,58,Male,P1394,Notebook,Books,2,2520,Credit Card,2023-05-25,11:39:10,pending,5040
TXN484288,CUST7577,Adah Dasgupta,24,Female,P1441,Laptop,Electronics,4,15008,Credit Card,2023-03-07,20:33:21,pending,60032
